Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:18:31.712000,NOR,1,0 days 00:01:43.391000,11.0,1.0,,0 days 01:18:15.593000,0 days 00:00:30.117000,0 days 00:00:17.987000,0 days 00:00:55.287000,,0 days 01:17:36.425000,0 days 01:18:31.712000,251.0,309.0,,289.0,False,MEDIUM,11.0,True,McLaren,0 days 01:16:48.321000,,16,9.0,False,,False,False,1,Australian Grand Prix
0 days 01:20:29.787000,NOR,1,0 days 00:01:58.075000,12.0,2.0,0 days 01:18:34.141000,,0 days 00:00:44.892000,0 days 00:00:27.737000,0 days 00:00:45.446000,0 days 01:19:16.604000,0 days 01:19:44.341000,0 days 01:20:29.787000,238.0,127.0,201.0,230.0,False,HARD,1.0,True,McLaren,0 days 01:18:31.712000,,6,9.0,False,,False,False,1,Australian Grand Prix
0 days 01:22:21.719000,NOR,1,0 days 00:01:51.932000,13.0,2.0,,,0 days 00:00:41.529000,0 days 00:00:27.589000,0 days 00:00:42.814000,0 days 01:21:11.316000,0 days 01:21:38.905000,0 days 01:22:21.719000,230.0,146.0,289.0,203.0,False,HARD,2.0,True,McLaren,0 days 01:20:29.787000,,671,9.0,False,,False,False,1,Australian Grand Prix
0 days 01:23:45.952000,NOR,1,0 days 00:01:24.233000,14.0,2.0,,,0 days 00:00:29.882000,0 days 00:00:17.870000,0 days 00:00:36.481000,0 days 01:22:51.601000,0 days 01:23:09.471000,0 days 01:23:45.952000,251.0,306.0,287.0,279.0,True,HARD,3.0,True,McLaren,0 days 01:22:21.719000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:25:09.736000,NOR,1,0 days 00:01:23.784000,15.0,2.0,,,0 days 00:00:29.402000,0 days 00:00:17.899000,0 days 00:00:36.483000,0 days 01:24:15.354000,0 days 01:24:33.253000,0 days 01:25:09.736000,269.0,301.0,288.0,278.0,True,HARD,4.0,True,McLaren,0 days 01:23:45.952000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:26:33.648000,NOR,1,0 days 00:01:23.912000,16.0,2.0,,,0 days 00:00:29.524000,0 days 00:00:17.919000,0 days 00:00:36.469000,0 days 01:25:39.260000,0 days 01:25:57.179000,0 days 01:26:33.648000,255.0,301.0,290.0,286.0,False,HARD,5.0,True,McLaren,0 days 01:25:09.736000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:27:57.701000,NOR,1,0 days 00:01:24.053000,17.0,2.0,,,0 days 00:00:29.442000,0 days 00:00:18.015000,0 days 00:00:36.596000,0 days 01:27:03.090000,0 days 01:27:21.105000,0 days 01:27:57.701000,262.0,303.0,291.0,287.0,False,HARD,6.0,True,McLaren,0 days 01:26:33.648000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:29:33.105000,NOR,1,0 days 00:01:35.404000,18.0,2.0,,,0 days 00:00:29.758000,0 days 00:00:17.788000,0 days 00:00:47.858000,0 days 01:28:27.459000,0 days 01:28:45.247000,0 days 01:29:33.105000,259.0,312.0,223.0,291.0,False,HARD,7.0,True,McLaren,0 days 01:27:57.701000,,126,5.0,False,,False,False,1,Australian Grand Prix
0 days 01:31:29.175000,NOR,1,0 days 00:01:56.070000,19.0,2.0,,,0 days 00:00:42.456000,0 days 00:00:22.738000,0 days 00:00:50.876000,0 days 01:30:15.561000,0 days 01:30:38.299000,0 days 01:31:29.175000,184.0,238.0,278.0,184.0,False,HARD,8.0,True,McLaren,0 days 01:29:33.105000,,67,5.0,False,,False,False,1,Australian Grand Prix
0 days 01:32:54.949000,NOR,1,0 days 00:01:25.774000,20.0,2.0,,,0 days 00:00:30.612000,0 days 00:00:18.630000,0 days 00:00:36.532000,0 days 01:31:59.787000,0 days 01:32:18.417000,0 days 01:32:54.949000,259.0,290.0,282.0,219.0,False,HARD,9.0,True,McLaren,0 days 01:31:29.175000,,71,5.0,False,,False,False,1,Australian Grand Prix
0 days 01:34:18.921000,NOR,1,0 days 00:01:23.972000,21.0,2.0,,,0 days 00:00:29.499000,0 days 00:00:18.129000,0 days 00:00:36.344000,0 days 01:33:24.448000,0 days 01:33:42.577000,0 days 01:34:18.921000,243.0,296.0,285.0,283.0,False,HARD,10.0,True,McLaren,0 days 01:32:54.949000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:35:42.608000,NOR,1,0 days 00:01:23.687000,22.0,2.0,,,0 days 00:00:29.317000,0 days 00:00:17.999000,0 days 00:00:36.371000,0 days 01:34:48.238000,0 days 01:35:06.237000,0 days 01:35:42.608000,257.0,297.0,285.0,288.0,True,HARD,11.0,True,McLaren,0 days 01:34:18.921000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:37:06.142000,NOR,1,0 days 00:01:23.534000,23.0,2.0,,,0 days 00:00:29.254000,0 days 00:00:17.992000,0 days 00:00:36.288000,0 days 01:36:11.862000,0 days 01:36:29.854000,0 days 01:37:06.142000,264.0,298.0,285.0,285.0,True,HARD,12.0,True,McLaren,0 days 01:35:42.608000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:38:29.536000,NOR,1,0 days 00:01:23.394000,24.0,2.0,,,0 days 00:00:29.302000,0 days 00:00:17.929000,0 days 00:00:36.163000,0 days 01:37:35.444000,0 days 01:37:53.373000,0 days 01:38:29.536000,260.0,297.0,284.0,287.0,True,HARD,13.0,True,McLaren,0 days 01:37:06.142000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:39:53.036000,NOR,1,0 days 00:01:23.500000,25.0,2.0,,,0 days 00:00:29.373000,0 days 00:00:17.925000,0 days 00:00:36.202000,0 days 01:38:58.909000,0 days 01:39:16.834000,0 days 01:39:53.036000,262.0,299.0,295.0,286.0,False,HARD,14.0,True,McLaren,0 days 01:38:29.536000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:41:16.439000,NOR,1,0 days 00:01:23.403000,26.0,2.0,,,0 days 00:00:29.350000,0 days 00:00:17.894000,0 days 00:00:36.159000,0 days 01:40:22.386000,0 days 01:40:40.280000,0 days 01:41:16.439000,259.0,306.0,294.0,293.0,False,HARD,15.0,True,McLaren,0 days 01:39:53.036000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:42:40.335000,NOR,1,0 days 00:01:23.896000,27.0,2.0,,,0 days 00:00:29.426000,0 days 00:00:18.011000,0 days 00:00:36.459000,0 days 01:41:45.865000,0 days 01:42:03.876000,0 days 01:42:40.335000,266.0,298.0,289.0,294.0,False,HARD,16.0,True,McLaren,0 days 01:41:16.439000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:44:04.375000,NOR,1,0 days 00:01:24.040000,28.0,2.0,,,0 days 00:00:29.538000,0 days 00:00:17.988000,0 days 00:00:36.514000,0 days 01:43:09.873000,0 days 01:43:27.861000,0 days 01:44:04.375000,257.0,301.0,293.0,288.0,False,HARD,17.0,True,McLaren,0 days 01:42:40.335000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:45:28.455000,NOR,1,0 days 00:01:24.080000,29.0,2.0,,,0 days 00:00:29.692000,0 days 00:00:17.992000,0 days 00:00:36.396000,0 days 01:44:34.067000,0 days 01:44:52.059000,0 days 01:45:28.455000,254.0,302.0,288.0,288.0,False,HARD,18.0,True,McLaren,0 days 01:44:04.375000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:46:52.416000,NOR,1,0 days 00:01:23.961000,30.0,2.0,,,0 days 00:00:29.515000,0 days 00:00:17.966000,0 days 00:00:36.480000,0 days 01:45:57.970000,0 days 01:46:15.936000,0 days 01:46:52.416000,264.0,301.0,289.0,288.0,False,HARD,19.0,True,McLaren,0 days 01:45:28.455000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:48:16.510000,NOR,1,0 days 00:01:24.094000,31.0,2.0,,,0 days 00:00:29.604000,0 days 00:00:17.958000,0 days 00:00:36.532000,0 days 01:47:22.020000,0 days 01:47:39.978000,0 days 01:48:16.510000,262.0,300.0,293.0,286.0,False,HARD,20.0,True,McLaren,0 days 01:46:52.416000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:49:40.585000,NOR,1,0 days 00:01:24.075000,32.0,2.0,,,0 days 00:00:29.481000,0 days 00:00:17.980000,0 days 00:00:36.614000,0 days 01:48:45.991000,0 days 01:49:03.971000,0 days 01:49:40.585000,259.0,300.0,289.0,291.0,False,HARD,21.0,True,McLaren,0 days 01:48:16.510000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:51:05.375000,NOR,1,0 days 00:01:24.790000,33.0,2.0,,,0 days 00:00:30.039000,0 days 00:00:18.027000,0 days 00:00:36.724000,0 days 01:50:10.624000,0 days 01:50:28.651000,0 days 01:51:05.375000,253.0,300.0,287.0,290.0,False,HARD,22.0,True,McLaren,0 days 01:49:40.585000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:52:58.107000,NOR,1,0 days 00:01:52.732000,34.0,2.0,,0 days 01:52:42.584000,0 days 00:00:39.736000,0 days 00:00:22.345000,0 days 00:00:50.651000,0 days 01:51:45.111000,0 days 01:52:07.456000,0 days 01:52:58.107000,207.0,290.0,,287.0,False,HARD,23.0,True,McLaren,0 days 01:51:05.375000,,167,6.0,False,,False,False,1,Australian Grand Prix
0 days 01:54:27.541000,NOR,1,0 days 00:01:29.434000,35.0,3.0,0 days 01:53:00.323000,,0 days 00:00:34.977000,0 days 00:00:17.783000,0 days 00:00:36.674000,0 days 01:53:33.084000,0 days 01:53:50.867000,0 days 01:54:27.541000,267.0,305.0,298.0,240.0,False,MEDIUM,1.0,True,McLaren,0 days 01:52:58.107000,,1,8.0,False,,False,False,1,Australian Grand Prix
0 days 01:55:50.865000,NOR,1,0 days 00:01:23.324000,36.0,3.0,,,0 days 00:00:29.282000,0 days 00:00:17.819000,0 days 00:00:36.223000,0 days 01:54:56.823000,0 days 01:55:14.642000,0 days 01:55:50.865000,252.0,304.0,299.0,295.0,True,MEDIUM,2.0,True,McLaren,0 days 01:54:27.541000,,1,8.0,False,,False,True,1,Australian Grand Prix
0 days 01:57:14.313000,NOR,1,0 days 00:01:23.448000,37.0,3.0,,,0 days 00:00:29.399000,0 days 00:00:17.652000,0 days 00:00:36.397000,0 days 01:56:20.264000,0 days 01:56:37.916000,0 days 01:57:14.313000,262.0,311.0,302.0,294.0,False,MEDIUM,3.0,True,McLaren,0 days 01:55:50.865000,,1,8.0,False,,False,True,1,Australian Grand Prix
0 days 01:58:37.736000,NOR,1,0 days 00:01:23.423000,38.0,3.0,,,0 days 00:00:29.202000,0 days 00:00:17.867000,0 days 00:00:36.354000,0 days 01:57:43.515000,0 days 01:58:01.382000,0 days 01:58:37.736000,252.0,305.0,318.0,296.0,False,MEDIUM,4.0,True,McLaren,0 days 01:57:14.313000,,1,7.0,False,,False,True,1,Australian Grand Prix
0 days 02:00:01.737000,NOR,1,0 days 00:01:24.001000,39.0,3.0,,,0 days 00:00:29.482000,0 days 00:00:18.144000,0 days 00:00:36.375000,0 days 01:59:07.218000,0 days 01:59:25.362000,0 days 02:00:01.737000,258.0,295.0,286.0,292.0,False,MEDIUM,5.0,True,McLaren,0 days 01:58:37.736000,,1,6.0,False,,False,True,1,Australian Grand Prix
0 days 02:01:25.134000,NOR,1,0 days 00:01:23.397000,40.0,3.0,,,0 days 00:00:29.188000,0 days 00:00:17.861000,0 days 00:00:36.348000,0 days 02:00:30.925000,0 days 02:00:48.786000,0 days 02:01:25.134000,264.0,297.0,288.0,283.0,False,MEDIUM,6.0,True,McLaren,0 days 02:00:01.737000,,1,6.0,False,,False,True,1,Australian Grand Prix
0 days 02:02:48.896000,NOR,1,0 days 00:01:23.762000,41.0,3.0,,,0 days 00:00:29.481000,0 days 00:00:18,0 days 00:00:36.281000,0 days 02:01:54.615000,0 days 02:02:12.615000,0 days 02:02:48.896000,253.0,298.0,292.0,284.0,False,MEDIUM,7.0,True,McLaren,0 days 02:01:25.134000,,1,6.0,False,,False,True,1,Australian Grand Prix
0 days 02:04:12.243000,NOR,1,0 days 00:01:23.347000,42.0,3.0,,,0 days 00:00:29.334000,0 days 00:00:17.955000,0 days 00:00:36.058000,0 days 02:03:18.230000,0 days 02:03:36.185000,0 days 02:04:12.243000,256.0,298.0,288.0,286.0,False,MEDIUM,8.0,True,McLaren,0 days 02:02:48.896000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:05:35.529000,NOR,1,0 days 00:01:23.286000,43.0,3.0,,,0 days 00:00:29.377000,0 days 00:00:17.865000,0 days 00:00:36.044000,0 days 02:04:41.620000,0 days 02:04:59.485000,0 days 02:05:35.529000,253.0,299.0,290.0,287.0,True,MEDIUM,9.0,True,McLaren,0 days 02:04:12.243000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:06:58.721000,NOR,1,0 days 00:01:23.192000,44.0,3.0,,,0 days 00:00:29.308000,0 days 00:00:17.809000,0 days 00:00:36.075000,0 days 02:06:04.837000,0 days 02:06:22.646000,0 days 02:06:58.721000,256.0,299.0,295.0,285.0,True,MEDIUM,10.0,True,McLaren,0 days 02:05:35.529000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:08:21.607000,NOR,1,0 days 00:01:22.886000,45.0,3.0,,,0 days 00:00:29.236000,0 days 00:00:17.800000,0 days 00:00:35.850000,0 days 02:07:27.957000,0 days 02:07:45.757000,0 days 02:08:21.607000,253.0,300.0,293.0,296.0,True,MEDIUM,11.0,True,McLaren,0 days 02:06:58.721000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:09:44.515000,NOR,1,0 days 00:01:22.908000,46.0,3.0,,,0 days 00:00:29.050000,0 days 00:00:17.644000,0 days 00:00:36.214000,0 days 02:08:50.657000,0 days 02:09:08.301000,0 days 02:09:44.515000,263.0,304.0,297.0,292.0,False,MEDIUM,12.0,True,McLaren,0 days 02:08:21.607000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:11:07.293000,NOR,1,0 days 00:01:22.778000,47.0,3.0,,,0 days 00:00:29.083000,0 days 00:00:17.798000,0 days 00:00:35.897000,0 days 02:10:13.598000,0 days 02:10:31.396000,0 days 02:11:07.293000,253.0,295.0,298.0,297.0,True,MEDIUM,13.0,True,McLaren,0 days 02:09:44.515000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:12:30.246000,NOR,1,0 days 00:01:22.953000,48.0,3.0,,,0 days 00:00:29.106000,0 days 00:00:17.743000,0 days 00:00:36.104000,0 days 02:11:36.399000,0 days 02:11:54.142000,0 days 02:12:30.246000,256.0,303.0,290.0,297.0,False,MEDIUM,14.0,True,McLaren,0 days 02:11:07.293000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:13:53.050000,NOR,1,0 days 00:01:22.804000,49.0,3.0,,,0 days 00:00:29.043000,0 days 00:00:17.880000,0 days 00:00:35.881000,0 days 02:12:59.289000,0 days 02:13:17.169000,0 days 02:13:53.050000,259.0,295.0,291.0,285.0,False,MEDIUM,15.0,True,McLaren,0 days 02:12:30.246000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:15:15.813000,NOR,1,0 days 00:01:22.763000,50.0,3.0,,,0 days 00:00:29.057000,0 days 00:00:17.845000,0 days 00:00:35.861000,0 days 02:14:22.107000,0 days 02:14:39.952000,0 days 02:15:15.813000,258.0,295.0,290.0,289.0,True,MEDIUM,16.0,True,McLaren,0 days 02:13:53.050000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:16:38.411000,NOR,1,0 days 00:01:22.598000,51.0,3.0,,,0 days 00:00:29.032000,0 days 00:00:17.854000,0 days 00:00:35.712000,0 days 02:15:44.845000,0 days 02:16:02.699000,0 days 02:16:38.411000,257.0,292.0,298.0,285.0,True,MEDIUM,17.0,True,McLaren,0 days 02:15:15.813000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:18:01.195000,NOR,1,0 days 00:01:22.784000,52.0,3.0,,,0 days 00:00:29.077000,0 days 00:00:17.781000,0 days 00:00:35.926000,0 days 02:17:07.488000,0 days 02:17:25.269000,0 days 02:18:01.195000,265.0,292.0,297.0,290.0,False,MEDIUM,18.0,True,McLaren,0 days 02:16:38.411000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:19:23.553000,NOR,1,0 days 00:01:22.358000,53.0,3.0,,,0 days 00:00:28.979000,0 days 00:00:17.780000,0 days 00:00:35.599000,0 days 02:18:30.174000,0 days 02:18:47.954000,0 days 02:19:23.553000,253.0,295.0,296.0,288.0,True,MEDIUM,19.0,True,McLaren,0 days 02:18:01.195000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:20:46.349000,NOR,1,0 days 00:01:22.796000,54.0,3.0,,,0 days 00:00:29.006000,0 days 00:00:17.779000,0 days 00:00:36.011000,0 days 02:19:52.559000,0 days 02:20:10.338000,0 days 02:20:46.349000,258.0,295.0,298.0,288.0,False,MEDIUM,20.0,True,McLaren,0 days 02:19:23.553000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:22:09.216000,NOR,1,0 days 00:01:22.867000,55.0,3.0,,,0 days 00:00:29.076000,0 days 00:00:17.822000,0 days 00:00:35.969000,0 days 02:21:15.425000,0 days 02:21:33.247000,0 days 02:22:09.216000,267.0,298.0,297.0,290.0,False,MEDIUM,21.0,True,McLaren,0 days 02:20:46.349000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:23:32.059000,NOR,1,0 days 00:01:22.843000,56.0,3.0,,,0 days 00:00:29.096000,0 days 00:00:17.831000,0 days 00:00:35.916000,0 days 02:22:38.312000,0 days 02:22:56.143000,0 days 02:23:32.059000,257.0,300.0,302.0,286.0,False,MEDIUM,22.0,True,McLaren,0 days 02:22:09.216000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:24:55.475000,NOR,1,0 days 00:01:23.416000,57.0,3.0,,,0 days 00:00:29.563000,0 days 00:00:17.762000,0 days 00:00:36.091000,0 days 02:24:01.622000,0 days 02:24:19.384000,0 days 02:24:55.475000,254.0,303.0,296.0,291.0,False,MEDIUM,23.0,True,McLaren,0 days 02:23:32.059000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 02:26:18.521000,NOR,1,0 days 00:01:23.046000,58.0,3.0,,,0 days 00:00:29.171000,0 days 00:00:17.845000,0 days 00:00:36.030000,0 days 02:25:24.646000,0 days 02:25:42.491000,0 days 02:26:18.521000,265.0,296.0,290.0,292.0,False,MEDIUM,24.0,True,McLaren,0 days 02:24:55.475000,,1,5.0,False,,False,True,1,Australian Grand Prix
0 days 01:03:57.959000,GAS,10,,1.0,1.0,,,,0 days 00:00:18.682000,0 days 00:00:38.910000,,0 days 01:03:19.620000,0 days 01:03:58.246000,230.0,305.0,288.0,214.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:19.743000,,1,9.0,False,,False,False,1,Australian Grand Prix
0 days 01:05:25.240000,GAS,10,0 days 00:01:27.281000,2.0,1.0,,,0 days 00:00:31.136000,0 days 00:00:17.996000,0 days 00:00:38.149000,0 days 01:04:29.151000,0 days 01:04:47.147000,0 days 01:05:25.296000,259.0,296.0,294.0,264.0,True,MEDIUM,2.0,True,Alpine,0 days 01:03:57.959000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:06:51.611000,GAS,10,0 days 00:01:26.371000,3.0,1.0,,,0 days 00:00:30.613000,0 days 00:00:17.818000,0 days 00:00:37.940000,0 days 01:05:55.909000,0 days 01:06:13.727000,0 days 01:06:51.667000,256.0,308.0,298.0,270.0,True,MEDIUM,3.0,True,Alpine,0 days 01:05:25.240000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:08:17.505000,GAS,10,0 days 00:01:25.894000,4.0,1.0,,,0 days 00:00:30.427000,0 days 00:00:17.771000,0 days 00:00:37.696000,0 days 01:07:22.094000,0 days 01:07:39.865000,0 days 01:08:17.561000,254.0,314.0,308.0,278.0,True,MEDIUM,4.0,True,Alpine,0 days 01:06:51.611000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:09:44.545000,GAS,10,0 days 00:01:27.040000,5.0,1.0,,,0 days 00:00:30.983000,0 days 00:00:17.647000,0 days 00:00:38.410000,0 days 01:08:48.544000,0 days 01:09:06.191000,0 days 01:09:44.601000,266.0,324.0,302.0,253.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:17.505000,,1,9.0,True,TRACK LIMITS AT TURN 10 LAP 5 ,False,True,1,Australian Grand Prix
0 days 01:11:10.534000,GAS,10,0 days 00:01:25.989000,6.0,1.0,,,0 days 00:00:30.696000,0 days 00:00:17.800000,0 days 00:00:37.493000,0 days 01:10:15.297000,0 days 01:10:33.097000,0 days 01:11:10.590000,262.0,312.0,296.0,262.0,False,MEDIUM,6.0,True,Alpine,0 days 01:09:44.545000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:12:35.613000,GAS,10,0 days 00:01:25.079000,7.0,1.0,,,0 days 00:00:29.873000,0 days 00:00:17.815000,0 days 00:00:37.391000,0 days 01:11:40.463000,0 days 01:11:58.278000,0 days 01:12:35.669000,268.0,303.0,296.0,288.0,True,MEDIUM,7.0,True,Alpine,0 days 01:11:10.534000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:14:00.577000,GAS,10,0 days 00:01:24.964000,8.0,1.0,,,0 days 00:00:29.969000,0 days 00:00:17.697000,0 days 00:00:37.298000,0 days 01:13:05.638000,0 days 01:13:23.335000,0 days 01:14:00.633000,264.0,308.0,303.0,293.0,True,MEDIUM,8.0,True,Alpine,0 days 01:12:35.613000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:15:26.018000,GAS,10,0 days 00:01:25.441000,9.0,1.0,,,0 days 00:00:30.052000,0 days 00:00:17.651000,0 days 00:00:37.738000,0 days 01:14:30.685000,0 days 01:14:48.336000,0 days 01:15:26.074000,260.0,318.0,297.0,300.0,False,MEDIUM,9.0,True,Alpine,0 days 01:14:00.577000,,1,9.0,False,,False,True,1,Australian Grand Prix
0 days 01:16:52.687000,GAS,10,0 days 00:01:26.669000,10.0,1.0,,,0 days 00:00:30.475000,0 days 00:00:17.800000,0 days 00:00:38.394000,0 days 01:15:56.549000,0 days 01:16:14.349000,0 days 01:16:52.743000,258.0,312.0,299.0,292.0,False,MEDIUM,10.0,True,Alpine,0 days 01:15:26.018000,,1,10.0,False,,False,True,1,Australian Grand Prix
0 days 01:18:37.508000,GAS,10,0 days 00:01:44.821000,11.0,1.0,,0 days 01:18:21.012000,0 days 00:00:30.082000,0 days 00:00:17.797000,0 days 00:00:56.942000,0 days 01:17:22.825000,0 days 01:17:40.622000,0 days 01:18:37.564000,267.0,313.0,,298.0,False,MEDIUM,11.0,True,Alpine,0 days 01:16:52.687000,,16,12.0,False,,False,False,1,Australian Grand Prix
0 days 01:20:35.580000,GAS,10,0 days 00:01:58.072000,12.0,2.0,0 days 01:18:39.918000,,0 days 00:00:42.291000,0 days 00:00:29.532000,0 days 00:00:46.249000,0 days 01:19:19.855000,0 days 01:19:49.387000,0 days 01:20:35.636000,216.0,119.0,237.0,219.0,False,HARD,1.0,True,Alpine,0 days 01:18:37.508000,,6,11.0,False,,False,False,1,Australian Grand Prix
